playerID,career_G_zsum,career_AB_zsum,career_R_zsum,career_H_zsum,career_2B_zsum,career_3B_zsum,career_HR_zsum,career_RBI_zsum,career_SB_zsum,career_BB_zsum,career_SO_zsum
culbech01,0.01170489234588934,-0.11241541769253005,-0.5575113906569269,-0.3247263390646454,-0.5395726953911857,0.12825419454809905,-0.6726669600551135,-0.12983243629573632,0.20112986992559403,-0.7996489165347395,0.36099020325052456
culbele01,1.6438353893300337,1.9403372366441924,1.8034618177225321,2.0079247054714573,2.5346214179373314,3.8506346953240307,0.8679470332694472,1.4908382212943243,3.9027074442828424,0.8597918721046388,2.1840831148784154
culledi01,1.7676857869228637,2.2302114476082746,2.3455102866948274,1.6070328696129759,-0.9321684726998338,-1.79875451936508,-3.0038902561495506,-1.1864457896586926,1.8374999226399311,2.23850905838131,-1.8249096728816854
culleja01,-2.933684452706985,-2.1487371628329948,-1.952803369379077,-1.9959381783179706,-1.9239854954389592,-1.5168346616192467,-1.5147261750551244,-1.8548300582742878,-0.9553708733234146,-1.9565161264425357,-2.1761912749190646
cullejo01,-0.721876710751579,-0.7242991979286166,-0.677603702281929,-0.6760759344058074,-0.7161114419824187,-0.5921580509591634,-0.36640233560916446,0.0,0.0,-0.5754594324602585,0.0
cullero01,10.212871789040292,9.690456415230914,13.676704143856574,10.145766288699479,12.545109903617124,4.216245954082413,17.027877052771508,14.211810355180518,1.019999592716861,28.213504851414115,10.376083028140254
culleti01,5.44644817355912,3.3021964650089606,0.924610996800696,2.062868692260745,1.692612337814317,0.7795500871653372,-2.442703724957606,0.558111340298162,-0.9017886853411639,1.846009145662412,0.7739216067212188
cullobu01,-1.9061027278297742,-1.6726088408119892,-1.4553016110088874,-1.542950964989224,-1.411273193211048,-1.1861438884065325,-0.8762962734632087,-1.4270051274113595,-0.9903378323934608,-1.3794803833007845,-1.5605880960478604
culloni01,-3.595242798254594,-3.9473310534592834,-4.0363450856408445,-4.245414165457266,-3.6532124054217494,-3.9315664367800847,-2.818163783697994,-3.8254895492048506,-3.7899364115883847,-3.9446578800576386,-1.831116034760251
culloni02,-2.9770087546941384,-2.522370924482326,-2.764402840654035,-2.5520979825121106,-1.814231192158245,-0.2133609045276792,-0.31562782979568604,-1.9870560151755723,-2.732606266426925,-2.2324737989957115,2.6139316629177296
culmewi01,-1.0046522811194956,-0.7956166836105701,-0.7871034752718836,-0.7921636057602586,-0.777208577696477,-0.6085371025866603,-0.5824817882105388,-0.7292785357672784,-0.40722923108644293,-0.7561352231798337,-0.756388654704437
culpbe01,-2.794357520283291,-2.2825046618459277,-1.8549292842585658,-2.114319798586192,-1.889577684068046,-1.5791770549843789,-1.2958407533735075,-1.9429247207558324,-1.1733637620693385,-1.871730483405223,-2.4203416551063466
culpbi01,-0.8862213153704587,-0.8138848459897088,-0.6889334492550065,-0.7398750033555923,-0.6435126936467538,-0.5897865578335478,-0.45060764312963225,-0.6750413892865657,-0.5396832231427187,-0.6784002608586731,-0.8462916886800153
culpra01,-5.803441266281373,-4.5350078586632865,-5.021009792513023,-5.537220428141702,-5.549658275088172,-4.044475776118813,-4.760168153888462,-4.986319513535778,-3.430031762581916,-5.275375716059686,1.5424176288949791
culvege01,-5.385811841064236,-7.969557395179539,-7.27263941338221,-7.613868452744502,-7.219159997091739,-5.231956442754559,-5.554368030061675,-6.893364404125731,-3.7072455458615017,-7.154106635049572,-7.284805488908927
cumbejo01,-6.85986762207977,-5.019767818142739,-4.62198015093217,-4.787447829962946,-4.589341535812894,-3.557575319518395,-3.4018210560324684,-4.221764780522047,-2.3976032115803982,-4.528654864748604,-4.4565590367896695
cummica01,3.16562302293493,2.566676676263596,-0.022969652191417556,0.24452696764855497,0.4600280404653634,0.5331422546855064,-2.282220069458884,0.6732817189566612,-1.3588713419606413,0.9426032739978444,11.186135675357319
cummija01,-3.5558281887770997,-3.4526951844431086,-3.0344458115760036,-3.001698719634767,-2.480106490119603,-2.6597995251109854,-1.1757570790179073,-2.484208664920214,-2.513513081135475,-2.7858281455552087,-3.254431667343187
cummijo01,-5.275264725317785,-1.6366309999571351,-1.4541712583310724,-1.5274987934137334,-1.4498446905664195,-1.0080484255734419,-1.1073647350371312,-1.3866880879483316,-0.8489751047950425,-1.365296143707455,-1.6572591508026007
cummimi01,-4.243349754648799,-3.5665500593357855,-3.945176165642036,-3.5568673926892043,-2.9534182789410233,-1.1927040907878053,-4.1022082495716115,-3.946528181778959,-3.811516161322635,-3.8757928812245703,-3.8682656977015055
cummist01,-1.9833392568553792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cumptbr01,-1.671269409597298,-1.1667017257102827,-1.1447612786485033,-1.1808735708366407,-1.169200289807775,-0.80712145391473,-0.9805627142972512,-1.102558470886959,-0.6991277453976648,-1.0167838006619643,-1.0690912649390818
cunnawi01,-4.817771670082339,-5.402610561802065,-4.775852912915726,-5.08997288131433,-4.902164829628468,-2.9525897460849317,-3.9804227709950104,-4.659135409281106,-3.039648519905806,-4.553669241694131,-5.4797616074589754
cunniaa01,-0.5922306361012292,-0.8181561880027082,-1.1876010428156287,-1.1256205189321498,0.0024133085613483596,-0.14229673745662252,-1.4335457467426567,-0.9187912059839161,-1.1543443581354313,-1.1288490249661982,-0.3880994874862216
cunnibe01,-7.032569424906269,-7.462811541962246,-7.402770350523227,-7.784668588970971,-7.222679224590188,-6.321479218364556,-3.2020483522142067,-7.323601013031109,-7.909744945471874,-7.5825067071254875,0.8401755019846981
cunnibi01,-0.27186231868174093,0.0028901824083215066,-0.544417530083573,-0.4393636160334767,-0.04630003832886742,-0.20432332780293727,0.662038861131348,0.5113658956669125,-0.15832030040289954,-0.3186200348956561,0.0
cunnibi02,2.2474054358382496,1.58228324330812,0.7624745672905717,1.4316694459567718,0.8334039628742727,0.8074870032849655,0.3783546653949712,1.0860483113387225,0.9746199527568441,-0.14587070315690642,-0.18896305028813765
cunnibr01,-2.1570447839554374,-2.818559036193141,-2.5973098753627535,-2.8113559227876403,-2.520803990621639,-2.402945984185904,-1.652766205210891,-2.594935181945128,-1.9044678099155743,-2.1555936438589067,-1.6619808817535666
cunnibr02,-0.18905992592956217,-0.636767942423527,-0.579583203467788,-0.5965416616210197,-0.5817142023443194,-0.40859688209779305,-0.48110339738588603,-0.5624941068397595,-0.3449019205099259,-0.5420784022087484,-0.6594812916939449
cunnige01,-1.5547222828004306,-2.894957515235987,-2.2890956281088863,-2.7548775673386166,-2.563762950377485,-2.1161147464975856,-1.3136609704815359,-2.8126130116893946,-2.4524624172262994,-1.305570717196915,0.10528899122245483
cunnijo01,9.56452906043247,8.486880121841242,11.043949775353479,10.06447342716997,12.167828045274137,5.829208859534855,2.456314066921131,8.553544111516942,-0.39347731545568065,20.344924846928492,3.8050280175087066
cunnimi01,-0.9648960482983339,-0.9106525279551613,-0.801694571500308,-0.7939060899372539,-0.7442711167880256,-0.6881885578743951,-0.4177678571260201,-0.7544830183754851,-0.6354817189778648,-0.7515394026906036,0.0
cunnira01,-1.9332612197009404,-1.5820367766225871,-1.304366036146089,-1.4843397045404343,-1.3568222879970917,-1.2065946387558695,-0.8254281183071588,-1.358512450158793,-0.9073259620156143,-1.227577771587948,-1.6007570085145875
cunnito01,-1.0959627259992075,-0.7605056712846339,-0.5516052614993445,-0.771538339527904,-0.749944713029512,-0.8164501131071504,-0.9829906475570198,-0.9680454038888588,-0.2877753652483547,-0.8237832742049236,-0.8137549675557321
cuppyni01,-4.304302439127627,-5.122555670517551,-4.829489789132229,-5.40697565838164,-3.4382925900071455,-5.027505642432605,-5.226117416525298,-4.869855831732439,-5.957609006971643,-3.8288600310154957,3.9629210281293297
curledo01,-0.8156576732774617,-0.7485582444736197,-0.601807104518196,-0.787492577245293,-0.7588869866065936,-0.4497561788473673,-0.4601111736495208,-0.7372980614987416,-0.6306454421771944,-0.5883681723198927,0.0
currasa01,-0.9570901487814545,-0.9051228587837776,-0.7749797443687864,-0.8293642581692455,-0.7146390416981477,-0.616173241699129,-0.4346026745565424,-0.7709984576489788,-0.6351280675562682,-0.716576837617628,0.0
currela01,-0.9867073138139822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
currepe01,-1.2998876692496004,-1.264640191671434,-0.8494861414473183,-1.0838560074685593,-0.7482586282694168,-0.5742234932788275,-0.4128385279375592,-0.8762531633862175,0.0,-0.7472079904325841,-0.9465815483377877
curribi01,-0.9555165828549419,-0.7274649766694861,-0.6230454709456388,-0.6617969431057532,-0.6259390883420096,-0.5008295520329867,-0.4652666940744679,-0.6058295338795023,-0.36148474800812963,-0.622508035026314,-0.8071428561833784
curricl01,-2.9739392338241584,-3.1255968872124384,-3.035376770090511,-3.065767397993734,-2.7885469657157462,-2.345894344049049,-1.7871800152395334,-2.8199823578421737,-2.443487166236845,-2.597382021041204,0.0
currimu01,-0.8921350591074285,-0.7918488995220562,-0.6723059305404616,-0.7281696222618997,-0.6547416416187556,-0.5789306267073953,-0.38915040154371283,-0.6757080254935894,-0.5518046818557252,-0.6089286636895421,-0.897962394488148
curripe01,-0.9841050982415698,-0.7722343600895123,-0.6600378911157261,-0.7156204411642303,-0.6676027904032977,-0.5512075800060747,-0.444435613418663,-0.6596922892725395,-0.41699823321474405,-0.5977458196674464,-0.8551294842354599
curryge01,-0.8827494202098666,-0.7650019730779646,-0.6734419498947671,-0.7139102667817183,-0.6542501925933276,-0.5637527812672017,-0.4094788338769647,-0.6666620257305257,-0.5192029955913041,-0.6539176562988783,0.0
curryji01,-2.700877480822075,-2.270189671320299,-1.8943755733139658,-2.063385882077477,-1.8674513871424274,-1.7541024193570653,-1.1793273774822073,-2.0501785439154196,-1.6357953936135388,-2.028205048294782,-0.9867453172182731
curryst01,-1.0669396401774105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curryto01,-0.5357975948702786,-0.5897986674324861,-0.6799643461224303,-0.5836672866209636,-0.03812082856585741,-0.554242493608599,-0.579798154145877,-0.2868302411246234,-0.9871363823151738,-0.9357448176786993,0.2687819939237195
currywe01,-0.9119283226529903,-0.8774347965408664,-0.7125151593371714,-0.772636161008308,-0.7161114419824187,-0.5921580509591634,-0.36640233560916446,-0.5202627707858161,0.0,-0.6835048769221845,0.0
curtich01,13.503465835658286,12.721225885912633,14.211107603581885,11.60586744455819,10.431807813884953,3.588216392321815,6.564719872087922,8.366364854828236,23.40819469374296,15.009823132522389,11.212864392002386
curticl01,-4.645621866241937,-4.914764012134966,-4.910576318664601,-4.916260091499894,-5.0045882530379515,-4.482656210290382,-3.245081263861844,-4.781798547296058,-4.097246466656595,-4.926508092880934,-3.264878322684118
curtico01,-0.43996920150735636,-0.35049484763132815,-0.33776338484630986,-0.41174062024148583,-0.316027428840334,-0.42067467744148784,-0.3443234222894195,-0.27463517358335054,-0.3558909077901325,-0.3871181960981279,-0.2811483636184868
curtier01,-0.9274042545427961,-0.881393448282755,-0.9192419535710926,-0.7780663044361595,-0.8589112386568292,-0.2898652188148169,-0.7313235546190416,-0.8422579223743214,-0.9311542498515057,-0.7226805399349963,-0.14434650963432177
curtifr01,-1.0843059816551424,-0.969998535126133,-0.8393787303137947,-0.8668004557472687,-0.6801454224078871,-0.6866966993829041,-0.52776062929205,-0.755950362357928,-0.5760978517413431,-0.7310010924648067,0.0
curtige01,-0.9804451951933242,-0.8936109780092645,-0.7626801750229952,-0.742922615801594,-0.6897817778120787,-0.672647797198527,-0.4589873330632243,-0.704764487327629,-0.6405705698448471,-0.6983175136107748,0.0
curtiha01,-0.9404868577925553,-0.8872396793283505,-0.697490115398279,-0.8031175201788329,-0.7425564542631962,-0.6287281381735281,-0.4354199699950952,-0.7219127710753099,-0.42364592621487607,-0.6287099617384204,0.0
curtija01,-2.9610157937213346,-2.5880827574390612,-2.310633616964614,-2.4659547435995797,-2.225339757662524,-2.0352419177072107,-1.7904598923885902,-2.352180935478689,-1.3562666730479813,-1.9885045656128355,-2.165049900595373
curtije01,-0.9730018092408709,-0.6434844361598383,-0.5974148430890763,-0.6162620579767248,-0.5877535898813385,-0.40785323100935744,-0.5018872501711338,-0.5757021861613401,-0.3520744458384287,-0.5132446916406911,-0.6511564729301993
curtijo01,-9.206818981651356,-8.58235122894008,-8.064461522175932,-8.460891461790075,-8.514619824910994,-5.306950447188517,-6.543723829053614,-8.185362119845536,-4.792098917972006,-7.951903566462757,-5.000277210273306
curtive01,-2.6881225628692924,-2.333996504735959,-2.003786767165932,-2.1535242029889874,-1.9483359633821824,-1.5518032443738112,-1.2533752771100133,-1.9640492719229061,-1.1393239590227604,-1.951616362724896,-2.3167541092293122
curtrgu01,2.8900639238798265,2.6108973911294218,3.0901311301214887,2.7901780399411735,2.275935563174156,4.228013857755016,0.5714195613338933,1.861944721281893,2.764105062856588,3.8833503413250177,3.717038360398826
cushmed01,-4.719892905402932,-4.995851914700661,-4.96754691335942,-5.319465628671064,-5.132824465625015,-4.274877972684774,-3.5495325159619115,-4.136362591887547,-1.8724713522063894,-3.1668156120533926,-0.8337839074237291
cushmha01,-0.8932404809701704,-0.8613384261024355,-0.7749797443687864,-0.7922187972511427,-0.7146390416981477,-0.616173241699129,-0.4346026745565424,-0.7284509381547052,-0.6351280675562682,-0.716576837617628,0.0
cusicja01,0.4001119991121592,-0.17234177339376544,-0.5379069252012487,-0.5629171100510413,-0.844837049441572,-0.13444959849182359,-0.6339622903089328,-0.43303610930707387,-0.22811598058898158,-0.27448190568182745,0.39263314163410507
cusicto01,-3.168173683634824,-3.2729954120645726,-3.417354567274583,-3.2922119649809782,-3.2561572567865795,-3.191226012974274,-2.4001171834705497,-2.66993347376368,-1.4155127146631281,-3.3718808795328394,-2.2711426871947857
custja01,3.6356874790385003,4.928164390791551,5.51009222817983,3.7802783350703733,3.0051488528605574,-2.9855737217238354,9.476309771347822,6.305128600493395,-2.5811666235333814,16.145098609430764,16.16990453554262
cuthbch01,-0.6357102437854116,-0.37374639722204644,-0.3293016205686357,-0.38601087998210004,-0.3719526627462464,0.2380218258865738,-0.3354689201979808,-0.22219232861527802,-0.3449019205099259,-0.31312124860050566,-0.42394471114823057
cuthbne01,5.814950798295175,7.131619270375338,8.994783452118723,5.414915639595065,5.080057035646805,-0.3826603375819584,5.835225654908214,3.9053020372139824,16.748357088077,7.530232182882087,5.891087151457099
cutshge01,19.501701716861003,21.116840271934404,15.97094325367834,19.427487577184866,14.685552825686177,17.807769810315225,9.08842293203819,21.194808766445043,26.941856932835996,7.823660851192795,3.717935605209877
cuyleki01,18.155543763373444,21.09806616374339,26.763094449076323,23.713587035984133,20.368708341971082,33.66041539546698,16.385099573571292,21.423788309665223,61.388161690475414,18.115656186115814,30.701294674848878
cuylemi01,1.8065502630644614,0.6591329609537042,2.1512939546621306,-0.015460424911135195,-1.3039213437430832,8.469738472484293,-3.066347754585996,-1.3413271803223512,6.055830570229411,-0.13256519157787605,1.719831302253579
cvengmi01,-3.347352732756217,-4.046285654932756,-3.670860829904387,-3.9472804536826462,-3.741657694347237,-3.0682508346362476,-2.462209262913485,-3.7136089547613285,-2.911485006003437,-3.335328225940098,-3.865781947591369
cyperal01,-1.0244280769505048,-0.8367949443199859,-0.7158057652298032,-0.762855586631224,-0.6869919447983096,-0.6167704611849686,-0.4111712014075393,-0.693795776087325,-0.5623017880433252,-0.7016789022507264,-0.9104998407162629
cyrer01,-1.001918110379117,-0.677560076574043,-0.612861202084917,-0.6412161215067356,-0.6176694384666156,-0.4672083234030776,-0.49189963031742096,-0.5938613788165599,-0.3816540578251047,-0.5630684420844603,-0.663349140277444
czajkji01,-1.0861321266763049,-0.9271839050852378,-0.8089133294434652,-0.8597514759434541,-0.80292901917408,-0.5487364003394772,-0.6058140832222694,-0.772370092498849,-0.4395999228565076,-0.7561142732100292,-0.929951772841582
daalom01,-5.823677129484158,-7.569661553763068,-7.231799380984912,-7.399314861306593,-7.245448898981332,-5.680976922780221,-5.999853658372434,-6.947122089913983,-4.774044008300121,-6.898949653871117,-7.44856507294367
dacqujo01,-8.521935972079236,-8.045000696384664,-7.4623132975826145,-7.865047312510523,-7.215772612868622,-5.7247002280833295,-5.495810836570757,-7.172263126455129,-4.126563154248594,-6.7333395188817935,-5.4875316869459665
dadepa01,0.7069154249480948,0.16002137062520272,0.7565179144515097,0.3202658788822399,-0.2293668863914503,-1.1894428853077852,-2.6148121686270844,-1.6483458271857745,3.4195171925073597,-0.3757344045851232,0.30480467341879813
dagenjo01,-0.9888652143970861,-0.7932669572724974,-0.6963904727972949,-0.7430055627028467,-0.675125991585625,-0.5283980356306681,-0.4213231897543916,-0.6843296565383724,-0.37135373664934607,-0.6246067911370644,-0.7190753302990963
daglipe01,-0.8378324091999835,-0.7685200451206302,-0.6975134294624658,-0.7403680999202658,-0.7082944237111993,-0.6059621063303451,-0.4220660950819914,-0.6182680576724442,-0.46431224057116516,-0.6170815273130001,-0.7229819219513063
dagrean01,-0.8482085515522214,-0.6419602105996487,-0.43868750949397933,-0.581560571475162,-0.6259390883420096,-0.5008295520329867,-0.4652666940744679,-0.4911531988372885,-0.36148474800812963,-0.5774236959128425,-0.7092666049938732
dahlebi01,27.610511324631833,26.82924859384966,30.13535574217761,25.051069059000124,31.385335267527925,22.846285034682747,27.453527883459525,29.022906051433303,30.888960441174877,37.33477718688614,12.003933685640366
dahlgba01,8.000661401812897,9.303474310435401,6.151647920391783,8.240273010940175,6.935133276922878,4.961781712115866,9.602988120853873,11.218554173188894,-1.9664040291824194,7.469119257168877,9.705391159532281
dahlja01,-1.071762738064581,-0.7658200449893408,-0.6630585868012191,-0.6923325995929562,-0.6401687864913438,-0.4899809891747464,-0.5153180972323312,-0.6402252310565971,-0.3755026434211224,-0.6651226863665542,-0.8472911105104648
dahlkje01,-0.969005770390624,-0.7498918924230243,-0.6491246642440691,-0.6836575862517806,-0.6492541139410418,-0.5059958168475938,-0.4871977176075705,-0.6286814878681376,-0.3682001492853787,-0.6367638958818698,-0.8083537350661427
daiglca01,-2.576882740631768,-1.9141949037137937,-1.7357363298474249,-1.8428329417142018,-1.6274035388664423,-1.221040621277877,-1.476991830924745,-1.7603256192686638,-1.0385870507501818,-1.7018415106557856,-1.821947860432384
dailebi01,-1.9772508673436655,-2.9169081270357777,-2.55384959567653,-2.667623661518995,-2.5816515531854147,-2.0227086394843212,-1.8757820582862965,-2.3655229699266624,-1.3732357410301836,-2.5100741707957677,-2.9434194997263043
dailejo01,-1.0494036111955567,-1.049951465455122,-0.7884192625276459,-1.1482277097641682,-0.49465609609772954,0.6675016422207344,-0.5234334225254832,-0.6933544472506377,-0.5397382351165763,-1.1457769146222088,-1.2271677695105356
dailesa01,-0.6572947968607328,-0.7262706254756178,-0.6848719927922801,-0.7173073135478074,-0.6837075645008589,-0.5837805254050441,-0.3994782619460406,-0.6391579686353368,-0.4988857283143815,-0.6530322568879334,-0.6239430926362909
dailevi01,0.27723199036358265,0.2655571451264889,0.19416140339578702,0.3641451536819087,-0.2590541800127374,0.8105431357576282,-0.5728779342834395,0.22054562606493813,0.2918246833398411,0.5293858565486591,0.2503467028551206
dailyco01,-0.117639142144502,-1.0844472352779508,-3.326829252275369,-1.6336180820987647,-1.8946507823806065,-4.329861533519362,-6.227169208054963,-1.8278532828248242,-2.0237411223337407,-0.45231478581573276,-0.0613890295765529
dailyed01,1.146021811978823,1.6901132751042591,0.6630822194788113,0.6969857744107444,0.839849120436633,-0.40786542841161244,1.3044324557922513,0.24798296123440033,5.732461946055256,-3.7559091421366757,1.9576283075726815
dailyhu01,-3.58879400424252,-4.0964655872795515,-4.429958777540041,-4.764972809668647,-4.097693934545378,-4.411292984926341,-3.3766584113917495,-3.7910542913963914,-1.4962525268816913,-2.9034292258862227,0.24538885845215364
daisege01,-0.9390785529246205,-0.9040670745603882,-0.7474266163924137,-0.8209162743095583,-0.7161114419824187,-0.5921580509591634,-0.36640233560916446,0.0,0.0,-0.6835048769221845,0.0
dalcabr01,-7.190017581273272,-6.538491567623142,-5.875577587802226,-6.325802190385977,-6.06922178221853,-4.190711280549283,-4.536078546641856,-5.891627845151811,-3.2939519707543363,-5.829057233705252,-5.694215240461617
daleca01,-1.0323197678361051,-0.7435673576908475,-0.6569144046921989,-0.6938769650031887,-0.660321493550603,-0.4642355711968079,-0.5171067092743136,-0.6331498882760099,-0.3962114344530286,-0.6293602597401033,-0.7584860671234697
dalege01,-1.993455375156842,-2.4115022278422247,-2.577096707982559,-2.2641062133040926,-2.2551623118972746,-1.978528496405117,-1.5970982452373863,-2.3507449990337896,-2.133945627676401,-2.3883633643987725,-1.8969757516526085
dalenpe01,-1.018758063781322,-0.8374995302921547,-0.7769339394225686,-0.7880643205536405,-0.6607979271686317,-0.5273513088141326,-0.5598803117740759,-0.7400024172669345,-0.4678526167072883,-0.7257991291208703,-0.7748288380999941
dalesma01,-3.79055678090927,-3.1828640195456748,-2.836932895817041,-3.0334837156550996,-2.784798614218752,-2.4280532507680443,-2.2654918708624328,-2.705580434803479,-1.8921443367252573,-3.0927551689561543,-3.5449049464550053
daleybi01,-1.929231693138745,-2.1579492895862273,-2.090688149926348,-2.2926491631608275,-2.296595470788178,-2.007652736280651,-0.8519498068088778,-2.128891906294042,-1.9016274227089223,-2.0696760855211545,-1.7189655375493063
daleybu01,-6.687626883847183,-6.717063201380656,-6.32130824591524,-6.461880947015482,-6.507087051768707,-5.576863264912426,-5.463116118744505,-6.083248934696629,-3.791842793476771,-6.300637298887246,-7.815085863039429
daleyjo01,-0.4985532779326846,-0.4473666762573068,-0.38885194616080204,-0.5026205850425604,-0.6152450441699554,-0.5323646008758885,0.16702125949063557,-0.5106692950422824,-0.13035232368959485,-0.165205331147615,0.0
daleyju01,-0.13471458421871862,-0.04396457115315999,-0.244607084908191,-0.12698534802669548,-0.0018675213031955074,-0.6069889745823266,-0.24245757438632914,-0.4618731439850765,-0.6664158846998187,0.05103975365702962,-0.3984720873092504
daleyma01,-3.016289332434389,-3.3335370007617167,-3.0030024900851378,-3.1078210493436043,-2.979966387772009,-2.048884221432397,-2.43582390514701,-2.899577696810307,-1.794643010652957,-2.8721905609129745,-3.4108359180599845
daleype01,0.813972381705903,0.8105466915372392,-1.0461435052861399,0.3514800514617488,1.3083294642369427,0.14860157163681864,-0.9416673323307433,0.2571260569167525,-1.855818881530865,-0.3545627035974794,2.0647042125311583
daleyto01,-1.3336802618967067,-1.5727575148725175,-0.6539285499762171,-1.5601886805543288,-2.316664114791519,-0.7480550511618869,-2.030985115783942,-2.120487612959777,-1.0321134929708147,0.030325558188280644,-0.6358255973143272
dalledo01,7.186418020904351,3.896294110763791,3.125758355156857,3.779801988857893,5.536309417121447,4.168975160466442,1.2480461430791436,6.261870907511814,0.7786916255529267,8.378179846944025,1.4692812433124702
dallibr01,-1.6120558871170212,-1.0722851444800816,-0.896046875316221,-1.0115183823145935,-0.9386864249681055,-0.8195512333969888,-0.8708072950682776,-0.9282093947666927,-0.6865667274526832,-0.9454855342179265,-1.1693888011398603
dalryab01,10.782826584450925,13.23989396449671,18.45813520965335,15.879101255165587,17.343087629572786,13.814159726079533,14.27597262432332,8.751421176636727,0.28574670891482495,7.1087881518847285,9.015142561845682
dalrybi01,-0.9549155401926862,-0.8193487921186283,-0.7075069006099747,-0.7524094644581901,-0.6883163234083574,-0.5901551624798536,-0.4057913678227677,-0.6968086810348395,-0.5528308800683559,-0.6885970133030838,-0.9752024630596476
dalrycl01,8.645216042746503,7.001197117973888,1.354671549401402,5.360413331211472,3.7192497872018637,5.023733965090654,1.8141463237054742,5.2575847654047205,-3.530307245300509,11.318346965425517,3.9075962492406147
daltoja01,2.921172631690487,3.0282667590136323,3.77575043019517,3.5348904621194364,2.0237021406436506,1.770871125799451,0.4925721077458034,2.389244474448607,3.09619966059142,3.6664699978723125,2.2312552342660945
daltomi01,-1.0541869889728182,-0.8676748336864261,-0.7509336431489025,-0.7952521282657347,-0.7484970101867442,-0.5351440184011129,-0.546699704324486,-0.7235364650902004,-0.43374161262539057,-0.7252959160492441,-0.8718616101474601
dalybe01,-0.8779310593512786,-0.8830729573661622,-0.7626801750229952,-0.8146332930025201,-0.7945322376164947,-0.2091523297060019,-0.4589873330632243,-0.6641674546474661,-0.6405705698448471,-0.6983175136107748,0.0
dalyge01,-0.9116109517629694,-0.7934076444422036,-0.6976759033904282,-0.7329492260607837,-0.6697723716619955,-0.5776509462155058,-0.40401100465008294,-0.6817557467282926,-0.5662897861067829,-0.7113088764271035,0.0
dalyjo01,-2.695310804786114,-2.608304759127567,-2.354755082718973,-2.34374520079633,-1.9654267419101834,-1.960576786855499,-1.726429845970814,-2.3571519099814764,-1.9211297347132565,-2.346865450203798,-2.0253810897906948
dalysu01,-0.7903866753040151,-0.7551673125541591,-0.7045880597241131,-0.6782367357916631,-0.7923219530187072,-0.27974643491265005,-0.5926152585371672,-0.6065589917426346,-0.6775817839199583,-0.7642269407162344,-0.8623985792127974
dalyto01,13.21775728642667,11.451974572674576,12.598619778343574,10.721793922158648,14.17201471370865,9.958543012525023,9.823737505755318,13.084618732155876,16.06384610584143,18.318687645833467,17.964645870885185
dalyto02,-3.0712657543461455,-3.664306190515328,-3.7742109015553,-3.609400315391472,-3.6928713630764234,-3.9723421645646124,-3.083604441903524,-3.277935344428638,-3.6740479543331626,-4.1341100779260875,-4.96719832772435
damasja01,-0.9912547389611384,-0.7395985853470372,-0.6240429328673758,-0.673080515323685,-0.6401687864913438,-0.4899809891747464,-0.5153180972323312,-0.5997808952237207,-0.3755026434211224,-0.6651226863665542,-0.711529556128348
dambi01,-0.9534629700937487,-0.833232569586143,-0.6545967567516969,-0.7329492260607837,-0.5329967425486207,-0.5776509462155058,-0.40401100465008294,-0.6817557467282926,-0.5662897861067829,-0.6519329010389532,0.0
damicje01,-5.832044749221483,-4.053522771104182,-4.0987873608219765,-4.257830370230632,-4.1640726877706555,-2.484683264085086,-3.2407637253576524,-4.008808624345077,-2.644126844383691,-3.4670386465597307,-2.831877295674145
damicje02,-0.9322553416589314,-0.673701962363743,-0.6040555107337802,-0.62905794559269,-0.5966803038449596,-0.4187841541808248,-0.49150487856775593,-0.5781488131640653,-0.3664486705413003,-0.5759733906321863,-0.6902877574530337
dammabi01,-2.046398747373121,-2.3422099632936755,-2.0255688930101625,-2.351800318224479,-2.406797115800565,-0.6775955909566596,-1.630070549324615,-2.0643023808161782,-1.914998525708526,-1.5719647571865536,0.0
damonjo01,34.16436105063747,40.442744640327476,47.6835052579183,41.436948123208,37.09952335968023,59.64024508667243,21.04242092338026,30.04793758503373,59.592709849332934,36.76660535556276,23.301291676761615
damraha01,-0.6939360612841498,-0.5261317240452709,-0.5490110185624014,-0.5361226203742797,-0.5674205172669071,-0.5901551624798536,-0.4057913678227677,-0.5579238525304411,-0.4456576261632387,-0.4421387297647498,-0.03394427974130584
danekpa01,-1.0534659221910543,-0.7330858055732927,-0.6569144046921989,-0.6938769650031887,-0.660321493550603,-0.4642355711968079,-0.5171067092743136,-0.6331498882760099,-0.3962114344530286,-0.6293602597401033,-0.7297738145744981
daneyar01,-1.069957154805047,-0.841259406390151,-0.712026839419478,-0.7636700017647361,-0.6984247827983158,-0.5812595799572261,-0.42204057054159466,-0.708145267432372,-0.5071181066968053,-0.6817036267341364,-0.9220482665086794
danfoda01,-4.084360967742915,-6.269887042166925,-6.134459260257591,-6.421451683314388,-5.676585174716241,-4.8319769207417345,-4.070004754444089,-5.871433620605195,-4.8959265943645125,-5.073449897584662,-2.068757138483042
daniebe01,6.134058795060784,6.6305496608881604,7.597065289074401,5.781121481900943,5.768428234914248,7.5578689514896915,0.6537370637270712,2.389821653921965,11.949686163181045,6.926529599095117,2.331176831334851
