Player_Type,VIF_Threshold,Model,Validator,Num_Features,Opt_MCC,Brier_Score,Opt_Recall,Opt_Precision,AUPRC,Opt_Threshold,Golden_Features
pitcher,10.01,XGBoost,StratifiedKFold,45,0.0994303189606809,0.08808451145887375,0.9387755102040817,0.024134312696747113,0.3070113569412503,0.3928883671760559,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,LinearSVC,StratifiedKFold,45,0.09352928970405323,0.009960841804230455,0.9387755102040817,0.022931206380857428,0.34376249455687624,0.008517098502609736,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,EBM,StratifiedKFold,45,0.09822281021871235,0.009634150191732997,0.9591836734693877,0.023429710867397806,0.36484048282742654,0.008186563834380121,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,BalancedRandomForest,StratifiedKFold,45,0.1007829685133341,0.5045885966899128,0.9591836734693877,0.023955147808358817,0.08189688087635713,0.6259559164534853,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,LogisticRegression,RepeatedStratifiedKFold,45,0.09492322051207305,0.10444968404807897,0.9387755102040817,0.02320887991927346,0.3239858044205752,0.39351740935518786,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,RandomForest,RepeatedStratifiedKFold,45,0.09615406983047455,0.09523060315432777,0.9387755102040817,0.023457419683834777,0.14309205975287753,0.24142620378018054,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,XGBoost,RepeatedStratifiedKFold,45,0.09955096071289388,0.04138543829321861,0.9387755102040817,0.02415966386554622,0.31794341076655586,0.2481510490179062,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,LinearSVC,RepeatedStratifiedKFold,45,0.09352928970405323,0.009960841804230455,0.9387755102040817,0.022931206380857428,0.34376249455687624,0.008517098502609736,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,EBM,RepeatedStratifiedKFold,45,0.09822281021871235,0.009634150191732997,0.9591836734693877,0.023429710867397806,0.36484048282742654,0.008186563834380121,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
pitcher,10.01,BalancedRandomForest,RepeatedStratifiedKFold,45,0.09900892944776009,0.5047425094717268,0.9387755102040817,0.024046001045478306,0.12890262326486596,0.76,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPer9, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP, post_pitching_IBB"
