Opt_Goal,Player_Type,VIF_Threshold,Model,Validator,Result_MCC,Result_Precision,Result_Recall,Result_AUPRC,Brier_Score,Opt_Threshold,Num_Features,Golden_Features
recall,hitter,10.01,EBM,RepeatedStratifiedKFold,0.19411718434111994,0.051227321237993596,0.9795918367346939,0.4848859952257794,0.009064353127553614,0.005689361617594196,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,hitter,10.01,BalancedRandomForest,RepeatedStratifiedKFold,0.189667917745705,0.05269320843091335,0.9183673469387755,0.10065122289826793,0.2298386880293142,0.6590876393447993,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
recall,pitcher,5.01,LogisticRegression,StratifiedKFold,0.08895174298818077,0.02245508982035928,0.9183673469387755,0.3299316094957031,0.10789487557821474,0.39825800011733153,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,RandomForest,StratifiedKFold,0.09164342499686035,0.022982635342185902,0.9183673469387755,0.14707843192197806,0.09424417906099714,0.2882356167026813,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,XGBoost,StratifiedKFold,0.09176154712282485,0.023006134969325152,0.9183673469387755,0.26764834499524026,0.08635015040636063,0.37742218375205994,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,LinearSVC,StratifiedKFold,0.093182863893866,0.02286282306163022,0.9387755102040817,0.32208528954587146,0.010097274592137483,0.008717799108935494,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,EBM,StratifiedKFold,0.09457348440023272,0.023138832997987926,0.9387755102040817,0.33321231385288796,0.010065763116914999,0.009411830809810718,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,BalancedRandomForest,StratifiedKFold,0.07173272770964062,0.019438444924406047,0.9183673469387755,0.16079740104442342,0.6676739832374962,0.8743244483672962,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,LogisticRegression,RepeatedStratifiedKFold,0.08895174298818077,0.02245508982035928,0.9183673469387755,0.3299316094957031,0.10789487557821474,0.39825800011733153,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,RandomForest,RepeatedStratifiedKFold,0.09164342499686035,0.022982635342185902,0.9183673469387755,0.14707843192197806,0.09424417906099714,0.2882356167026813,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,XGBoost,RepeatedStratifiedKFold,0.09187976338367183,0.02302968270214944,0.9183673469387755,0.2585080867454248,0.0990518257021904,0.4088749587535858,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,LinearSVC,RepeatedStratifiedKFold,0.09324054546436064,0.022874191944306316,0.9387755102040817,0.32451928324301305,0.010093875701557349,0.008728391795877411,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,EBM,RepeatedStratifiedKFold,0.09457348440023272,0.023138832997987926,0.9387755102040817,0.33321231385288796,0.010065763116914999,0.009411830809810718,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,5.01,BalancedRandomForest,RepeatedStratifiedKFold,0.06960464408989744,0.01910828025477707,0.9183673469387755,0.11027648151342137,0.6639048277512538,0.8442239289712742,23,"pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_CG, MVPs, GoldGloves, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_AVG, post_pitching_KPerBB, post_pitching_L, pitching_SV, post_pitching_ERA, PEDUser, post_pitching_CG, post_pitching_HR, post_pitching_SH, pitching_SH, PitchingTripleCrowns, CyYoungs, RolaidsReliefManAwards, pitching_GIDP"
recall,pitcher,10.01,LogisticRegression,StratifiedKFold,0.09492322051207305,0.02320887991927346,0.9387755102040817,0.3239858044205752,0.10444968059589593,0.39351712916340353,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,RandomForest,StratifiedKFold,0.09529013620431848,0.023721665788086453,0.9183673469387755,0.1517770291064363,0.09445405424893892,0.3709823128575962,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,XGBoost,StratifiedKFold,0.099309786317731,0.02410901467505241,0.9387755102040817,0.31610069278594016,0.0818495824933052,0.37657225131988525,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,LinearSVC,StratifiedKFold,0.09457348440023272,0.023138832997987926,0.9387755102040817,0.33850541659164524,0.009980424004907715,0.008728351741225947,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,EBM,StratifiedKFold,0.09562525807547874,0.023350253807106598,0.9387755102040817,0.3625176635927414,0.009645396820848397,0.009613978459833531,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,BalancedRandomForest,StratifiedKFold,0.08681966878042129,0.022048015678588925,0.9183673469387755,0.14591180043988086,0.594957414510627,0.875348251825945,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,LogisticRegression,RepeatedStratifiedKFold,0.09492322051207305,0.02320887991927346,0.9387755102040817,0.3239858044205752,0.10444968059589593,0.39351712916340353,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,RandomForest,RepeatedStratifiedKFold,0.09498768073431642,0.02365930599369085,0.9183673469387755,0.14580550364509282,0.0942316488627617,0.3461351793425977,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,XGBoost,RepeatedStratifiedKFold,0.099309786317731,0.02410901467505241,0.9387755102040817,0.31610069278594016,0.0818495824933052,0.37657225131988525,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,LinearSVC,RepeatedStratifiedKFold,0.09457348440023272,0.023138832997987926,0.9387755102040817,0.33956183463252887,0.009984041312230083,0.00871837968748493,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,EBM,RepeatedStratifiedKFold,0.09562525807547874,0.023350253807106598,0.9387755102040817,0.3625176635927414,0.009645396820848397,0.009613978459833531,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
recall,pitcher,10.01,BalancedRandomForest,RepeatedStratifiedKFold,0.08681966878042129,0.022048015678588925,0.9183673469387755,0.14591180043988086,0.594957414510627,0.875348251825945,43,"pitching_HPer9, pitching_FIP, pitching_KPer9, pitching_KPerBB, pitching_BBPer9, pitching_ERA, pitching_HR, pitching_CG, MVPs, pitching_SHO, pitching_AVG, GoldGloves, post_pitching_OBP, pitching_IBB, post_pitching_HPer9, ASGs, post_pitching_FIP, post_pitching_KPerBB, post_pitching_L, post_pitching_G, post_pitching_BBPer9, pitching_SV, pitching_SF, post_pitching_ERA, post_pitching_HBP, PEDUser, post_pitching_WP, pitching_SH, post_pitching_SF, post_pitching_SV, post_pitching_CG, WSMVPs, ASGMVPs, post_pitching_HR, post_pitching_W, PitchingTripleCrowns, post_pitching_SH, CyYoungs, RolaidsReliefManAwards, post_pitching_GIDP, NLCSMVPs, ALCSMVPs, pitching_GIDP"
f2,hitter,5.01,LogisticRegression,StratifiedKFold,0.2903406375424536,0.12627986348122866,0.7551020408163265,0.41271594400142064,0.06745079828420081,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,RandomForest,StratifiedKFold,0.40402996136422226,0.39622641509433965,0.42857142857142855,0.28410167460839497,0.030409226783102945,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,XGBoost,StratifiedKFold,0.3765831386403692,0.2727272727272727,0.5510204081632653,0.3186387956727064,0.031590137630701065,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,LinearSVC,StratifiedKFold,0.36476422322631563,0.6666666666666666,0.20408163265306123,0.41912814119774167,0.009504923875025,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,EBM,StratifiedKFold,0.472211665551505,0.6956521739130435,0.32653061224489793,0.4843072092286122,0.008884358043888938,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,BalancedRandomForest,StratifiedKFold,0.18099604993893043,0.04821802935010482,0.9387755102040817,0.12192473087394726,0.2101966091341118,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,LogisticRegression,RepeatedStratifiedKFold,0.28753773369132585,0.12416107382550336,0.7551020408163265,0.40115501687192034,0.06874783786779583,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,RandomForest,RepeatedStratifiedKFold,0.40402996136422226,0.39622641509433965,0.42857142857142855,0.28410167460839497,0.030409226783102945,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,XGBoost,RepeatedStratifiedKFold,0.3765831386403692,0.2727272727272727,0.5510204081632653,0.3186387956727064,0.031590137630701065,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,LinearSVC,RepeatedStratifiedKFold,0.35276024602404,0.625,0.20408163265306123,0.4161134547814497,0.009543798747793427,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,EBM,RepeatedStratifiedKFold,0.472211665551505,0.6956521739130435,0.32653061224489793,0.4843072092286122,0.008884358043888938,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,5.01,BalancedRandomForest,RepeatedStratifiedKFold,0.1796776525489987,0.04771784232365145,0.9387755102040817,0.10357628117430595,0.2116947092457503,0.5,18,"batting_BAbip, batting_SH, batting_ABPerK, batting_ABPerHR, batting_3B, post_batting_BAbip, batting_GIDP, batting_CS, post_batting_SB, post_batting_ISO, ASGs, MVPs, GoldGloves, post_batting_SF, PEDUser, WSMVPs, TripleCrowns, SilverSluggers"
f2,hitter,10.01,LogisticRegression,StratifiedKFold,0.2976077695848708,0.13533834586466165,0.7346938775510204,0.4633363077787667,0.061725115535557915,0.5,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
f2,hitter,10.01,RandomForest,StratifiedKFold,0.37668267853093157,0.36363636363636365,0.40816326530612246,0.2430787696153733,0.028747357127964945,0.5,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
f2,hitter,10.01,XGBoost,StratifiedKFold,0.3617309243464851,0.2948717948717949,0.46938775510204084,0.3153343531511547,0.02971797063946724,0.5,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
f2,hitter,10.01,LinearSVC,StratifiedKFold,0.41172744443872844,0.7058823529411765,0.24489795918367346,0.4529843131592133,0.008983314903733084,0.5,35,"batting_BAbip, batting_SH, batting_SBP, batting_ABPerK, batting_ABPerHR, batting_3B, batting_BB, batting_PowerSpeedNumber, batting_SB, post_batting_BAbip, post_batting_SH, post_batting_ABPerK, batting_GIDP, post_batting_SO, batting_CS, post_batting_GIDP, post_batting_SBP, post_batting_SB, batting_SF, ASGs, MVPs, post_batting_ISO, post_batting_HR, post_batting_ABPerHR, post_batting_3B, post_batting_IBB, ASGMVPs, GoldGloves, post_batting_CS, PEDUser, post_batting_SF, WSMVPs, TripleCrowns, NLCSMVPs, SilverSluggers"
