yearID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
1889,58.42690058479532,223.61988304093566,37.97076023391813,58.78947368421053,8.81578947368421,3.1666666666666665,1.9502923976608186,29.9093567251462,14.08187134502924,,21.391812865497077,22.423976608187136,,2.219298245614035,,,
1890,51.23130434782609,196.54782608695652,33.61739130434783,51.14086956521739,7.2956521739130435,3.2886956521739132,1.3217391304347825,25.570434782608697,11.92,0.0,20.349565217391305,19.034782608695654,0.0,2.332173913043478,0.0,0.0,0.0
1891,50.455882352941174,190.66666666666666,31.04656862745098,48.39705882352941,6.465686274509804,3.1127450980392157,1.4362745098039216,24.495098039215687,10.22549019607843,0.0,19.737745098039216,18.794117647058822,0.0,2.4215686274509802,0.0,0.0,0.0
1892,54.725806451612904,206.05161290322582,30.283870967741937,50.41935483870968,6.474193548387097,3.2580645161290325,1.3451612903225807,23.741935483870968,10.325806451612904,0.0,19.929032258064517,19.238709677419354,0.0,1.8096774193548386,0.0,0.0,0.0
1893,51.26223776223776,198.94405594405595,36.06643356643357,55.63986013986014,7.681818181818182,3.660839160839161,1.6083916083916083,29.916083916083917,9.622377622377622,0.0,21.47902097902098,11.681818181818182,0.0,2.234265734265734,0.0,0.0,0.0
1894,50.6530612244898,194.3639455782313,39.72108843537415,60.074829931972786,9.299319727891156,4.377551020408164,2.13265306122449,33.62925170068027,10.58843537414966,0.0,19.75170068027211,11.238095238095237,0.0,2.0476190476190474,0.0,0.0,0.0
1895,49.14098360655738,185.4950819672131,34.3672131147541,54.96065573770492,7.891803278688524,3.259016393442623,1.5868852459016394,28.78360655737705,9.468852459016393,0.0,16.724590163934426,11.809836065573771,0.0,2.1901639344262294,3.2557377049180327,0.0,0.0
1896,50.735593220338984,188.37627118644068,32.389830508474574,54.69830508474576,7.342372881355932,3.406779661016949,1.3694915254237288,27.257627118644066,10.36271186440678,0.0,16.454237288135594,11.938983050847458,0.0,2.1559322033898307,3.942372881355932,0.0,0.0
1897,54.378571428571426,201.92142857142858,34.0,58.925,8.282142857142857,3.442857142857143,1.3107142857142857,28.564285714285713,9.628571428571428,,16.84285714285714,,,2.664285714285714,4.035714285714286,,
1898,53.51393188854489,193.99690402476782,28.263157894736842,52.4922600619195,6.464396284829721,2.7863777089783284,0.9256965944272446,23.622291021671828,6.405572755417957,0.0,15.764705882352942,,0.0,2.678018575851393,4.1671826625387,0.0,0.0
1899,49.979885057471265,180.21264367816093,27.721264367816094,50.882183908045974,6.301724137931035,2.896551724137931,1.0057471264367817,22.93103448275862,7.660919540229885,0.0,14.28735632183908,,0.0,2.4885057471264367,3.7902298850574714,0.0,0.0
1900,55.758974358974356,200.6769230769231,30.42051282051282,56.02564102564103,7.343589743589743,3.112820512820513,1.3025641025641026,25.25128205128205,8.646153846153846,,15.558974358974359,,,2.6307692307692307,4.133333333333334,,
